sigma,kappa,W_max,n1,n2,K_a,K_b,theta,bNina,bNino,beta_out,alpha,muEI,muIR,muRS,tau,rho,S_0,E_0,I_0,R_0,K_0,F_0,W_0,sig_obs,delta
0.0022480468750000005,3.9e-5,263.37890625,7.1640625,11.923828125,0.18798828125,0.9302734375,1.7109375,-1.9921875,0.544921875,9.876953125e-4,0.933984375,24.380859375,17.061848958333332,0.6025390625,0.0052714843750000006,0.014111328125,0.5947265625,0.00603515625,0.00634765625,0.1220703125,0.006888671875000001,0.002353515625,0.01669921875,14.66796875,0.016666666666666666
0.006748046875000001,3.9e-5,188.37890625,5.1640625,8.423828125,0.11298828125000002,0.9802734375,3.7109375,0.0078125,2.044921875,5.376953125e-4,0.833984375,12.214192708333332,29.228515625,2.3525390625,0.009771484375,0.038611328125000004,0.8447265625,0.00103515625,0.0013476562500000001,0.3720703125,0.002388671875,0.006853515625000001,0.04169921875,9.66796875,0.016666666666666666
0.008998046875000002,3.9e-5,150.87890625,6.1640625,10.173828125,0.15048828125000002,0.9552734375,0.7109375,1.0078125,1.294921875,7.626953125e-4,0.883984375,30.464192708333336,35.311848958333336,1.4775390625,0.007521484375000001,0.0018613281250000001,0.9697265625,0.00853515625,0.00384765625,0.2470703125,0.004638671875,0.004603515625,0.00419921875,7.16796875,0.016666666666666666
0.004498046875,3.9e-5,225.87890625,4.1640625,13.673828125,0.07548828125000001,0.9052734375,2.7109375,-0.9921875,2.794921875,3.126953125e-4,0.983984375,18.297526041666668,23.145182291666668,3.2275390625,0.0030214843750000003,0.026361328125000003,0.7197265625,0.00353515625,0.00884765625,0.4970703125,0.009138671875,0.009103515625000003,0.029199218750000002,12.16796875,0.016666666666666666
0.003373046875,3.9e-5,207.12890625,7.6640625,11.048828125,0.05673828125,0.9427734375,3.2109375,1.5078125,0.169921875,6.501953125000001e-4,0.8089843750000001,27.422526041666668,20.103515625,2.7900390625,0.008646484375000001,0.007986328125,0.6572265625,0.00478515625,0.00259765625,0.3095703125,0.001263671875,0.007978515625000002,0.02294921875,5.91796875,0.016666666666666666
0.007873046875000001,3.9e-5,282.12890625,5.6640625,14.548828125,0.13173828125000003,0.9927734375,1.2109375,-0.4921875,1.669921875,2.0019531250000002e-4,0.9089843750000001,15.255859375,32.27018229166667,1.0400390625,0.004146484375,0.032486328125000005,0.9072265625,0.00978515625,0.00759765625,0.0595703125,0.005763671875000001,0.0034785156250000003,0.04794921875,10.91796875,0.016666666666666666
0.005623046875000001,3.9e-5,244.62890625,6.6640625,12.798828125,0.09423828125,0.9677734375,2.2109375,-1.4921875,0.919921875,8.751953125e-4,0.958984375,33.505859375,26.186848958333336,3.6650390625,0.0018964843750000002,0.020236328125,0.7822265625,0.00228515625,0.00509765625,0.4345703125,0.008013671875000001,0.0057285156250000005,0.010449218750000001,13.41796875,0.016666666666666666
0.001123046875,3.9e-5,169.62890625,4.6640625,9.298828125,0.16923828125,0.9177734375000001,0.2109375,0.5078125,2.419921875,4.251953125e-4,0.858984375,21.339192708333336,14.020182291666666,1.9150390625,0.006396484375000001,0.044736328125,0.5322265625,0.00728515625,9.765625e-5,0.1845703125,0.0035136718750000003,0.001228515625,0.035449218750000004,8.41796875,0.016666666666666666
0.001087890625,3.9e-5,214.74609375,6.8984375,12.443359375,0.13583984375000002,0.9501953125,0.6015625,0.8984375,2.337890625,2.669921875e-4,0.833203125,23.145182291666668,23.050130208333336,2.7216796875,0.004603515625,0.048755859375,0.9287109375,0.00982421875,0.00755859375,0.4677734375,0.0026347656250000004,0.001826171875,0.030175781250000002,14.94140625,0.016666666666666666
0.005587890625,3.9e-5,289.74609375,4.8984375,8.943359375,0.060839843750000004,0.9001953125000001,2.6015625,-1.1015625,0.837890625,7.169921875000001e-4,0.933203125,35.311848958333336,35.216796875,0.9716796875,0.009103515625000003,0.024255859375,0.6787109375,0.00482421875,0.00255859375,0.2177734375,0.007134765625000001,0.006326171875000001,0.005175781250000001,9.94140625,0.016666666666666666
0.007837890625,3.9e-5,252.24609375,7.8984375,10.693359375,0.17333984375000003,0.9251953125,1.6015625,-0.1015625,1.587890625,4.919921875e-4,0.983203125,17.061848958333332,29.133463541666664,3.5966796875,0.006853515625000001,0.036505859375000005,0.5537109375,0.00732421875,5.859375e-5,0.3427734375,0.009384765625,0.004076171875,0.04267578125,7.44140625,0.016666666666666666
0.003337890625,3.9e-5,177.24609375,5.8984375,14.193359375,0.09833984375000002,0.9751953125,3.6015625,1.8984375,0.087890625,9.419921875e-4,0.883203125,29.228515625,16.966796875,1.8466796875,0.002353515625,0.012005859375,0.8037109375,0.00232421875,0.00505859375,0.0927734375,0.004884765625000001,0.008576171875,0.01767578125,12.44140625,0.016666666666666666
0.004462890625,3.9e-5,270.99609375,6.3984375,9.818359375,0.11708984375000002,0.9626953125,2.1015625,-0.6015625,2.712890625,3.794921875e-4,0.908203125,20.103515625,13.925130208333332,0.5341796875,0.007978515625000002,0.030380859375000003,0.8662109375,0.00107421875,0.00130859375,0.1552734375,0.006009765625000001,0.009701171875000001,0.036425781250000004,6.19140625,0.016666666666666666
0.008962890625,3.9e-5,195.99609375,4.3984375,13.318359375,0.19208984375000004,0.9126953125,0.1015625,1.3984375,1.212890625,8.294921875e-4,0.808203125,32.27018229166667,26.091796875,2.2841796875,0.0034785156250000003,0.005880859375,0.6162109375,0.00607421875,0.00630859375,0.4052734375,0.001509765625,0.0052011718750000005,0.011425781250000001,11.19140625,0.016666666666666666
0.0067128906250000005,3.9e-5,158.49609375,7.3984375,11.568359375,0.07958984375,0.9376953125,3.1015625,0.3984375,1.962890625,1.544921875e-4,0.8582031250000001,14.020182291666666,32.175130208333336,1.4091796875,0.001228515625,0.042630859375,0.7412109375,0.00357421875,0.00880859375,0.0302734375,0.0037597656250000005,0.007451171875000001,0.04892578125,13.69140625,0.016666666666666666
0.002212890625,3.9e-5,233.49609375,5.3984375,8.068359375,0.15458984375,0.9876953125,1.1015625,-1.6015625,0.462890625,6.044921875e-4,0.958203125,26.186848958333336,20.008463541666668,3.1591796875,0.0057285156250000005,0.018130859375000002,0.9912109375,0.00857421875,0.00380859375,0.2802734375,0.008259765625000002,0.0029511718750000002,0.02392578125,8.69140625,0.016666666666666666
0.0027753906250000005,3.9e-5,186.62109375,4.1484375,9.380859375,0.14521484375000002,0.9564453125,3.3515625,0.6484375,2.900390625,6.607421875e-4,0.995703125,33.791015625,30.654296875,2.5029296875,0.004041015625,0.045693359375,0.8974609375,0.00169921875,0.00193359375,0.3740234375,0.0031972656250000005,0.0035136718750000003,0.045800781250000006,10.56640625,0.016666666666666666
0.007275390625000001,3.9e-5,261.62109375,6.1484375,12.880859375,0.07021484375,0.9064453125,1.3515625,-1.3515625,1.400390625,2.107421875e-4,0.895703125,21.624348958333336,18.487630208333332,0.7529296875,0.008541015625000002,0.021193359375,0.6474609375,0.00669921875,0.0069335937500000005,0.1240234375,0.0076972656250000005,0.008013671875000001,0.02080078125,5.56640625,0.016666666666666666
0.009525390625000001,3.9e-5,299.12109375,5.1484375,14.630859375,0.18271484375000002,0.9314453125000001,2.3515625,-0.3515625,2.150390625,8.857421875e-4,0.845703125,27.707682291666668,12.404296875,3.3779296875,0.006291015625000001,0.033443359375,0.5224609375,0.00419921875,0.00943359375,0.4990234375,0.009947265625,0.001263671875,0.03330078125,8.06640625,0.016666666666666666
0.005025390625000001,3.9e-5,224.12109375,7.1484375,11.130859375,0.10771484375000001,0.9814453125,0.3515625,1.6484375,0.650390625,4.357421875e-4,0.945703125,15.541015625,24.570963541666668,1.6279296875,0.001791015625,0.008943359375000001,0.7724609375,0.00919921875,0.00443359375,0.2490234375,0.005447265625,0.005763671875000001,0.00830078125,13.06640625,0.016666666666666666
0.003900390625,3.9e-5,242.87109375,4.6484375,13.755859375,0.08896484375000001,0.9689453125,1.8515625,-0.8515625,2.525390625,9.982421875e-4,0.870703125,30.749348958333336,27.612630208333336,1.1904296875,0.009666015625,0.027318359375,0.8349609375,0.00794921875,0.00818359375,0.0615234375,0.006572265625,0.006888671875000001,0.03955078125,9.31640625,0.016666666666666666
0.008400390625,3.9e-5,167.87109375,6.6484375,10.255859375,0.16396484375000003,0.9189453125,3.8515625,1.1484375,1.025390625,5.482421875e-4,0.970703125,18.582682291666668,15.445963541666666,2.9404296875,0.005166015625000001,0.002818359375,0.5849609375,0.00294921875,0.0031835937500000002,0.3115234375,0.002072265625,0.002388671875,0.01455078125,14.31640625,0.016666666666666666
0.006150390625000001,3.9e-5,205.37109375,5.6484375,8.505859375,0.05146484375,0.9439453125,0.8515625,0.1484375,1.775390625,7.732421875000001e-4,0.920703125,24.666015625,21.529296875,2.0654296875,0.002916015625,0.039568359375,0.7099609375,0.00544921875,6.835937500000001e-4,0.1865234375,0.004322265625,0.009138671875,0.027050781250000003,11.81640625,0.016666666666666666
0.001650390625,3.9e-5,280.37109375,7.6484375,12.005859375,0.12646484375,0.9939453125,2.8515625,-1.8515625,0.275390625,3.232421875e-4,0.8207031250000001,12.499348958333332,33.69596354166667,3.8154296875,0.007416015625000001,0.015068359375,0.9599609375,4.4921875e-4,0.00568359375,0.4365234375,0.008822265625000002,0.004638671875,0.00205078125,6.81640625,0.016666666666666666
0.0019316406250000002,3.9e-5,256.93359375,7.2734375,14.412109375,0.16865234375000002,0.9033203125,3.9765625,1.2734375,0.181640625,3.513671875e-4,0.989453125,28.468098958333336,20.768880208333336,1.9560546875,0.005447265625,0.022724609375000003,0.7568359375,0.00513671875,0.0059960937500000006,0.0458984375,0.002916015625,0.005482421875000001,0.04736328125,9.62890625,0.016666666666666666
0.006431640625,3.9e-5,181.93359375,5.2734375,10.912109375,0.09365234375,0.9533203125,1.9765625,-0.7265625,1.681640625,8.013671875e-4,0.8894531250000001,16.301432291666664,32.935546875,3.7060546875,0.009947265625,0.047224609375000004,0.5068359375,1.3671875e-4,9.9609375e-4,0.2958984375,0.007416015625000001,0.009982421875000001,0.022363281250000002,14.62890625,0.016666666666666666
0.008681640625,3.9e-5,219.43359375,6.2734375,9.162109375,0.13115234375,0.9783203125,2.9765625,-1.7265625,0.931640625,1.2636718750000001e-4,0.839453125,34.55143229166667,26.852213541666668,1.0810546875,0.0076972656250000005,0.010474609374999999,0.6318359375,0.00763671875,0.00349609375,0.1708984375,0.009666015625,0.0032324218750000005,0.03486328125,12.12890625,0.016666666666666666
0.004181640625,3.9e-5,294.43359375,4.2734375,12.662109375,0.05615234375,0.9283203125,0.9765625,0.2734375,2.431640625,5.763671875000001e-4,0.939453125,22.384765625,14.685546875,2.8310546875,0.0031972656250000005,0.034974609375,0.8818359375,0.00263671875,0.008496093750000001,0.4208984375,0.005166015625000001,0.007732421875000001,0.009863281250000001,7.12890625,0.016666666666666666
0.005306640625,3.9e-5,163.18359375,7.7734375,8.287109375,0.07490234375,0.9158203125000001,1.4765625,-1.2265625,0.556640625,2.3886718749999998e-4,0.864453125,25.426432291666668,17.727213541666668,3.2685546875,0.008822265625000002,0.004349609375000001,0.9443359375,0.00388671875,0.00474609375,0.3583984375,0.006291015625000001,0.006607421875000001,0.04111328125,10.87890625,0.016666666666666666
0.009806640625000002,3.9e-5,238.18359375,5.7734375,11.787109375,0.14990234375,0.9658203125,3.4765625,0.7734375,2.056640625,6.888671875e-4,0.964453125,13.259765625,29.893880208333336,1.5185546875,0.004322265625,0.028849609375,0.6943359375,0.00888671875,0.00974609375,0.1083984375,0.001791015625,0.0021074218750000004,0.01611328125,5.87890625,0.016666666666666666
0.007556640625,3.9e-5,275.68359375,6.7734375,13.537109375,0.11240234375000002,0.9908203125,0.4765625,1.7734375,1.306640625,4.638671875e-4,0.914453125,31.509765625,35.97721354166667,2.3935546875,0.002072265625,0.016599609375,0.5693359375,0.00138671875,0.00724609375,0.4833984375,0.004041015625,0.008857421875,0.02861328125,8.37890625,0.016666666666666666
0.0030566406250000003,3.9e-5,200.68359375,4.7734375,10.037109375,0.18740234375000003,0.9408203125,2.4765625,-0.2265625,2.806640625,9.138671875000001e-4,0.814453125,19.343098958333332,23.810546875,0.6435546875,0.006572265625,0.041099609375000005,0.8193359375,0.00638671875,0.0022460937500000003,0.2333984375,0.008541015625000002,0.004357421875000001,0.00361328125,13.37890625,0.016666666666666666
0.0024941406250000003,3.9e-5,285.05859375,5.5234375,11.349609375,0.19677734375,0.9095703125,0.2265625,1.0234375,0.744140625,9.701171875000001e-4,0.8269531250000001,17.822265625,34.456380208333336,1.7373046875,0.0037597656250000005,0.019662109375,0.7880859375,0.00326171875,0.00412109375,0.1396484375,0.002353515625,0.002669921875,0.02548828125,5.25390625,0.016666666666666666
0.006994140625000001,3.9e-5,210.05859375,7.5234375,14.849609375,0.12177734375000002,0.9595703125,2.2265625,-0.9765625,2.244140625,5.201171875e-4,0.926953125,29.988932291666664,22.289713541666668,3.4873046875,0.008259765625000002,0.044162109375,0.5380859375,0.00826171875,0.00912109375,0.3896484375,0.006853515625000001,0.0071699218750000005,4.8828125e-4,10.25390625,0.016666666666666666
0.009244140625000001,3.9e-5,172.55859375,4.5234375,13.099609375,0.15927734375000002,0.9845703125,1.2265625,-1.9765625,1.494140625,7.451171875e-4,0.976953125,23.905598958333336,16.206380208333332,0.8623046875,0.006009765625000001,0.007412109375,0.6630859375,7.6171875e-4,0.00662109375,0.0146484375,0.009103515625000003,0.004919921875,0.037988281250000006,12.75390625,0.016666666666666666
0.0047441406250000005,3.9e-5,247.55859375,6.5234375,9.599609375,0.08427734375000001,0.9345703125,3.2265625,0.0234375,2.994140625,2.951171875e-4,0.876953125,36.072265625,28.373046875,2.6123046875,0.001509765625,0.031912109375,0.9130859375,0.00576171875,0.0016210937500000001,0.2646484375,0.004603515625,0.009419921875,0.01298828125,7.75390625,0.016666666666666666
0.0036191406250000004,3.9e-5,191.30859375,5.0234375,12.224609375,0.06552734375000001,0.9220703125,2.7265625,-1.4765625,0.369140625,6.326171875e-4,0.901953125,14.780598958333332,25.331380208333336,3.9248046875,0.009384765625,0.001287109375,0.9755859375,0.00701171875,0.00537109375,0.4521484375,0.0057285156250000005,0.008294921875,0.03173828125,14.00390625,0.016666666666666666
0.008119140625,3.9e-5,266.30859375,7.0234375,8.724609375,0.14052734375000003,0.9720703125,0.7265625,0.5234375,1.869140625,1.826171875e-4,0.801953125,26.947265625,13.164713541666666,2.1748046875,0.004884765625000001,0.025787109375000002,0.7255859375,0.00201171875,3.7109375e-4,0.2021484375,0.001228515625,0.0037949218750000006,0.00673828125,9.00390625,0.016666666666666666
0.005869140625000001,3.9e-5,228.80859375,4.0234375,10.474609375,0.10302734375000001,0.9970703125,3.7265625,1.5234375,1.119140625,8.576171875e-4,0.8519531250000001,20.863932291666664,19.248046875,3.0498046875,0.0026347656250000004,0.013537109375000002,0.6005859375,0.00951171875,0.00287109375,0.3271484375,0.0034785156250000003,0.006044921875,0.044238281250000004,6.50390625,0.016666666666666666
0.0013691406250000001,3.9e-5,153.80859375,6.0234375,13.974609375,0.17802734375,0.9470703125,1.7265625,-0.4765625,2.619140625,4.076171875e-4,0.951953125,33.030598958333336,31.41471354166667,1.2998046875,0.007134765625000001,0.038037109375,0.8505859375,0.00451171875,0.00787109375,0.0771484375,0.007978515625000002,0.001544921875,0.019238281250000003,11.50390625,0.016666666666666666
0.001509765625,3.9e-5,292.08984375,4.7109375,8.615234375,0.08193359375,0.9767578125,2.1640625,0.8359375,0.978515625,1.966796875e-4,0.8113281250000001,16.681640625,21.149088541666664,3.1044921875,0.007556640625,0.046458984375000005,0.5927734375,0.00560546875,0.00146484375,0.1943359375,0.009806640625000002,0.003935546875,0.00439453125,11.66015625,0.016666666666666666
0.006009765625000001,3.9e-5,217.08984375,6.7109375,12.115234375,0.15693359375000002,0.9267578125,0.1640625,-1.1640625,2.478515625,6.466796875e-4,0.911328125,28.848307291666664,33.315755208333336,1.3544921875,0.0030566406250000003,0.021958984375,0.8427734375,6.0546875e-4,0.00646484375,0.4443359375,0.005306640625,0.008435546875000002,0.02939453125,6.66015625,0.016666666666666666
0.008259765625000002,3.9e-5,179.58984375,5.7109375,13.865234375,0.11943359375000001,0.9017578125,3.1640625,-0.1640625,0.228515625,4.2167968749999996e-4,0.961328125,22.764973958333336,27.232421875,3.9794921875,0.005306640625,0.034208984375,0.9677734375,0.00810546875,0.00896484375,0.0693359375,0.0030566406250000003,0.001685546875,0.01689453125,9.16015625,0.016666666666666666
0.0037597656250000005,3.9e-5,254.58984375,7.7109375,10.365234375,0.19443359375000002,0.9517578125,1.1640625,1.8359375,1.728515625,8.716796875000001e-4,0.861328125,34.931640625,15.065755208333332,2.2294921875,0.009806640625000002,0.009708984375,0.7177734375,0.00310546875,0.0039648437500000005,0.3193359375,0.007556640625,0.0061855468750000005,0.041894531250000006,14.16015625,0.016666666666666666
0.004884765625000001,3.9e-5,198.33984375,4.2109375,14.740234375,0.17568359375000003,0.9892578125,0.6640625,-0.6640625,1.353515625,5.341796875e-4,0.936328125,13.639973958333332,18.107421875,0.9169921875,0.0019316406250000002,0.028083984375000003,0.6552734375,0.00435546875,0.00771484375,0.3818359375,0.004181640625,0.007310546875000001,0.01064453125,7.91015625,0.016666666666666666
0.009384765625,3.9e-5,273.33984375,6.2109375,11.240234375,0.10068359375000001,0.9392578125,2.6640625,1.3359375,2.853515625,9.841796875e-4,0.8363281250000001,25.806640625,30.274088541666664,2.6669921875,0.006431640625,0.003583984375,0.9052734375,0.00935546875,0.0027148437500000002,0.1318359375,0.008681640625,0.002810546875,0.03564453125,12.91015625,0.016666666666666666
0.007134765625000001,3.9e-5,235.83984375,5.2109375,9.490234375,0.13818359375,0.9142578125,1.6640625,0.3359375,0.603515625,3.091796875e-4,0.886328125,19.723307291666668,36.357421875,1.7919921875,0.008681640625,0.040333984375,0.7802734375,0.0018554687500000001,2.1484375e-4,0.2568359375,0.006431640625,0.009560546875000003,0.023144531250000003,10.41015625,0.016666666666666666
0.0026347656250000004,3.9e-5,160.83984375,7.2109375,12.990234375,0.06318359375,0.9642578125,3.6640625,-1.6640625,2.103515625,7.591796875e-4,0.986328125,31.889973958333336,24.190755208333336,3.5419921875,0.004181640625,0.015833984375000002,0.5302734375,0.0068554687500000005,0.00521484375,0.0068359375,0.0019316406250000002,0.005060546875,0.048144531250000004,5.41015625,0.016666666666666666
0.0031972656250000005,3.9e-5,245.21484375,6.4609375,11.677734375,0.05380859375,0.9830078125,1.9140625,0.5859375,1.166015625,7.029296875e-4,0.973828125,30.369140625,34.83658854166667,2.4482421875,0.005869140625000001,0.049521484375,0.6240234375,0.0037304687500000003,0.008339843750000001,0.1005859375,0.009244140625000001,0.001123046875,0.02001953125,13.53515625,0.016666666666666666
0.0076972656250000005,3.9e-5,170.21484375,4.4609375,8.177734375,0.12880859375000003,0.9330078125,3.9140625,-1.4140625,2.666015625,2.529296875e-4,0.8738281250000001,18.202473958333332,22.669921875,0.6982421875,0.0013691406250000001,0.025021484375000003,0.8740234375,0.00873046875,0.00333984375,0.3505859375,0.0047441406250000005,0.005623046875000001,0.04501953125,8.53515625,0.016666666666666666
0.009947265625,3.9e-5,207.71484375,7.4609375,9.927734375,0.09130859375,0.9080078125000001,0.9140625,-0.4140625,0.416015625,9.279296875e-4,0.823828125,36.452473958333336,16.586588541666664,3.3232421875,0.0036191406250000004,0.037271484375000004,0.9990234375,0.00123046875,8.3984375e-4,0.2255859375,0.0024941406250000003,0.003373046875,0.00751953125,6.03515625,0.016666666666666666
0.005447265625,3.9e-5,282.71484375,5.4609375,13.427734375,0.16630859375,0.9580078125,2.9140625,1.5859375,1.916015625,4.779296875e-4,0.923828125,24.285807291666668,28.753255208333336,1.5732421875,0.008119140625,0.012771484375,0.7490234375,0.00623046875,0.00583984375,0.4755859375,0.006994140625000001,0.007873046875000001,0.032519531250000004,11.03515625,0.016666666666666666
0.004322265625,3.9e-5,151.46484375,6.9609375,10.802734375,0.18505859375,0.9955078125,3.4140625,-0.9140625,0.791015625,8.154296875000001e-4,0.898828125,27.327473958333336,25.711588541666668,1.1357421875,0.0024941406250000003,0.031146484375000002,0.6865234375,0.00748046875,0.00208984375,0.2880859375,0.0036191406250000004,0.008998046875000002,0.013769531250000001,7.28515625,0.016666666666666666
0.008822265625000002,3.9e-5,226.46484375,4.9609375,14.302734375,0.11005859375000002,0.9455078125,1.4140625,1.0859375,2.291015625,3.654296875e-4,0.998828125,15.160807291666666,13.544921875,2.8857421875,0.006994140625000001,0.006646484375,0.9365234375,0.00248046875,0.00708984375,0.0380859375,0.008119140625,0.004498046875,0.03876953125,12.28515625,0.016666666666666666
0.006572265625,3.9e-5,263.96484375,7.9609375,12.552734375,0.14755859375000002,0.9205078125,2.4140625,0.0859375,0.041015625,5.904296875e-4,0.948828125,33.41080729166667,19.628255208333332,2.0107421875,0.009244140625000001,0.043396484375,0.8115234375,0.00998046875,0.00958984375,0.4130859375,0.005869140625000001,0.006748046875000001,0.00126953125,14.78515625,0.016666666666666666
0.002072265625,3.9e-5,188.96484375,5.9609375,9.052734375,0.07255859375000001,0.9705078125,0.4140625,-1.9140625,1.541015625,1.404296875e-4,0.848828125,21.244140625,31.794921875,3.7607421875,0.0047441406250000005,0.018896484375,0.5615234375,0.0049804687500000005,0.00458984375,0.1630859375,0.0013691406250000001,0.0022480468750000005,0.026269531250000002,9.78515625,0.016666666666666666
0.001791015625,3.9e-5,174.90234375,5.0859375,10.583984375,0.11474609375000001,0.9298828125,1.2890625,1.4609375,1.822265625,5.060546875e-4,0.967578125,35.69205729166667,23.430338541666668,2.1201171875,0.0067128906250000005,0.020427734375000003,0.7333984375,0.00966796875,0.0049023437500000005,0.3037109375,0.008962890625,0.0030917968750000004,0.02470703125,6.34765625,0.016666666666666666
0.006291015625000001,3.9e-5,249.90234375,7.0859375,14.083984375,0.18974609375,0.9798828125,3.2890625,-0.5390625,0.322265625,9.560546875e-4,0.8675781250000001,23.525390625,35.597005208333336,3.8701171875,0.002212890625,0.044927734375,0.9833984375,0.00466796875,0.00990234375,0.0537109375,0.004462890625,0.007591796875000001,0.049707031250000006,11.34765625,0.016666666666666666
0.008541015625000002,3.9e-5,287.40234375,4.0859375,12.333984375,0.07724609375000001,0.9548828125,0.2890625,-1.5390625,2.572265625,2.810546875e-4,0.817578125,29.608723958333336,29.513671875,1.2451171875,0.004462890625,0.008177734375,0.8583984375,0.00716796875,0.00740234375,0.4287109375,0.002212890625,0.005341796875000001,0.01220703125,13.84765625,0.016666666666666666
0.004041015625,3.9e-5,212.40234375,6.0859375,8.833984375,0.15224609375000003,0.9048828125,2.2890625,0.4609375,1.072265625,7.310546875e-4,0.917578125,17.442057291666668,17.347005208333332,2.9951171875,0.008962890625,0.032677734375,0.6083984375,0.00216796875,0.00240234375,0.1787109375,0.0067128906250000005,0.009841796875,0.03720703125,8.84765625,0.016666666666666666
0.005166015625000001,3.9e-5,231.15234375,5.5859375,13.208984375,0.13349609375000002,0.9423828125,3.7890625,-1.0390625,2.197265625,1.685546875e-4,0.892578125,32.650390625,14.305338541666666,3.4326171875,0.001087890625,0.0020527343750000003,0.5458984375,9.179687500000001e-4,0.00615234375,0.1162109375,0.003337890625,0.008716796875000002,0.018457031250000002,12.59765625,0.016666666666666666
0.009666015625,3.9e-5,156.15234375,7.5859375,9.708984375,0.058496093750000006,0.9923828125,1.7890625,0.9609375,0.697265625,6.185546875000001e-4,0.992578125,20.483723958333336,26.472005208333336,1.6826171875,0.005587890625,0.026552734375,0.7958984375,0.0059179687500000005,0.00115234375,0.3662109375,0.007837890625,0.0042167968750000005,0.04345703125,7.59765625,0.016666666666666666
0.007416015625000001,3.9e-5,193.65234375,4.5859375,11.458984375,0.17099609375000002,0.9673828125,2.7890625,1.9609375,2.947265625,3.9355468749999997e-4,0.942578125,26.567057291666668,32.55533854166667,2.5576171875,0.007837890625,0.014302734375,0.9208984375,0.00341796875,0.00365234375,0.2412109375,0.005587890625,0.006466796875000001,0.0059570312500000005,5.09765625,0.016666666666666666
0.002916015625,3.9e-5,268.65234375,6.5859375,14.958984375,0.09599609375000001,0.9173828125,0.7890625,-0.0390625,1.447265625,8.435546875e-4,0.8425781250000001,14.400390625,20.388671875,0.8076171875,0.003337890625,0.038802734375,0.6708984375,0.008417968750000001,0.00865234375,0.4912109375,0.001087890625,0.0019667968750000002,0.030957031250000003,10.09765625,0.016666666666666666
0.002353515625,3.9e-5,221.77734375,7.8359375,13.646484375,0.10537109375,0.9361328125,2.5390625,1.2109375,2.009765625,7.873046875e-4,0.8050781250000001,22.004557291666668,31.034505208333336,1.4638671875,0.006150390625000001,0.023490234375000002,0.7021484375,0.00154296875,0.00552734375,0.3974609375,0.009525390625000001,0.004779296875,0.0028320312500000003,8.22265625,0.016666666666666666
0.006853515625000001,3.9e-5,296.77734375,5.8359375,10.146484375,0.18037109375000004,0.9861328125,0.5390625,-0.7890625,0.509765625,3.373046875e-4,0.9050781250000001,34.171223958333336,18.867838541666668,3.2138671875,0.001650390625,0.047990234375,0.9521484375,0.00654296875,5.2734375e-4,0.1474609375,0.005025390625000001,0.009279296875000002,0.02783203125,13.22265625,0.016666666666666666
0.009103515625000003,3.9e-5,259.27734375,6.8359375,8.396484375,0.06787109375,0.9611328125,3.5390625,-1.7890625,2.759765625,5.623046875e-4,0.955078125,15.921223958333332,12.784505208333332,0.5888671875,0.003900390625,0.011240234375000002,0.8271484375,0.00404296875,0.00302734375,0.2724609375,0.0027753906250000005,0.0025292968750000003,0.015332031250000001,10.72265625,0.016666666666666666
0.004603515625,3.9e-5,184.27734375,4.8359375,11.896484375,0.14287109375,0.9111328125,1.5390625,0.2109375,1.259765625,1.123046875e-4,0.855078125,28.087890625,24.951171875,2.3388671875,0.008400390625,0.035740234375,0.5771484375,0.00904296875,0.00802734375,0.0224609375,0.007275390625000001,0.007029296875,0.040332031250000004,5.72265625,0.016666666666666666
0.0034785156250000003,3.9e-5,278.02734375,7.3359375,9.271484375,0.16162109375,0.9486328125,0.0390625,-1.2890625,1.634765625,6.748046875000001e-4,0.930078125,18.962890625,27.992838541666668,3.6513671875,0.0027753906250000005,0.005115234375,0.5146484375,0.00779296875,0.00427734375,0.2099609375,0.003900390625,0.005904296875,0.00908203125,11.97265625,0.016666666666666666
0.007978515625000002,3.9e-5,203.02734375,5.3359375,12.771484375,0.08662109375000002,0.9986328125,2.0390625,0.7109375,0.134765625,2.2480468750000002e-4,0.830078125,31.12955729166667,15.826171875,1.9013671875,0.007275390625000001,0.029615234375,0.7646484375,0.00279296875,0.00927734375,0.4599609375,0.008400390625,0.0014042968750000002,0.03408203125,6.97265625,0.016666666666666666
0.0057285156250000005,3.9e-5,165.52734375,6.3359375,14.521484375,0.19912109375000003,0.9736328125,1.0390625,1.7109375,2.384765625,8.998046875e-4,0.880078125,12.879557291666666,21.909505208333336,2.7763671875,0.009525390625000001,0.017365234375,0.8896484375,0.00529296875,0.00677734375,0.0849609375,0.006150390625000001,0.008154296875000001,0.02158203125,9.47265625,0.016666666666666666
0.001228515625,3.9e-5,240.52734375,4.3359375,11.021484375,0.12412109375000001,0.9236328125000001,3.0390625,-0.2890625,0.884765625,0.00044980468749999995,0.980078125,25.046223958333336,34.076171875,1.0263671875,0.005025390625000001,0.041865234375000004,0.6396484375,2.9296875e-4,0.00177734375,0.3349609375,0.001650390625,0.0036542968750000004,0.04658203125,14.47265625,0.016666666666666666
0.001158203125,3.9e-5,166.69921875,5.8671875,12.060546875,0.09482421875000001,0.9900390625,2.3203125,1.6171875,2.923828125,5.552734375e-4,0.944140625,34.361328125,15.636067708333332,0.9443359375,0.008470703125000001,0.006263671875000001,0.7216796875,0.00115234375,0.00435546875,0.1513671875,0.003267578125,0.008505859375,0.039941406250000006,12.83203125,0.016666666666666666
