sigma,theta,bNina,bNino,beta_out,alpha,muEI,muIR,muRS,tau,rho,S_0,E_0,I_0,R_0,K_0,F_0,sig_obs,delta
0.004779296875,0.9609375,-1.2109375,2.736328125,7.451171875e-4,0.8777343750000001,35.501953125,33.98111979166667,3.8701171875,0.003408203125,0.001669921875,0.9541015625,0.00794921875,0.00373046875,0.3447265625,0.009490234375,0.007626953125,0.11600262691499667,0.01666666666666666
0.009279296875,2.9609375,0.7890625,1.236328125,2.951171875e-4,0.977734375,23.335286458333336,21.814453125,2.1201171875,0.007908203125,0.026169921875,0.7041015625,0.00294921875,0.00873046875,0.0947265625,0.004990234375,0.003126953125,0.1993781905737706,0.01666666666666666
0.007029296875,1.9609375,-0.2109375,0.486328125,5.201171875e-4,0.827734375,17.251953125,27.897786458333336,2.9951171875,0.001158203125,0.038419921875,0.8291015625,4.4921875e-4,0.00123046875,0.2197265625,0.002740234375,0.009876953125,0.17373388323467226,0.01666666666666666
0.002529296875,3.9609375,1.7890625,1.986328125,9.701171875e-4,0.927734375,29.418619791666664,15.731119791666666,1.2451171875,0.005658203125,0.013919921875,0.5791015625,0.00544921875,0.00623046875,0.4697265625,0.007240234375,0.005376953125,0.18378388746641577,0.01666666666666666
0.003091796875,0.2109375,0.5390625,0.298828125,8.013671875e-4,0.940234375,30.939453125,29.418619791666664,3.6513671875,0.006220703125,0.023107421875,0.6728515625,0.00107421875,0.00810546875,0.0634765625,0.004427734375,0.008189453125,0.0749560856143944,0.01666666666666666
0.007591796875,2.2109375,-1.4609375,1.798828125,3.513671875e-4,0.8402343750000001,18.772786458333332,17.251953125,1.9013671875,0.001720703125,0.047607421875,0.9228515625,0.00607421875,0.00310546875,0.3134765625,0.008927734375,0.003689453125,0.19994217454222962,0.01666666666666666
0.009841796875,1.2109375,1.5390625,2.548828125,1.263671875e-4,0.990234375,12.689453125,35.501953125,2.7763671875,0.008470703125,0.035357421875,0.5478515625,0.00857421875,0.00560546875,0.4384765625,0.006677734375,0.005939453125,0.14138743538642304,0.01666666666666666
0.005341796875,3.2109375,-0.4609375,1.048828125,5.763671875000001e-4,0.890234375,24.856119791666668,23.335286458333336,1.0263671875,0.003970703125,0.010857421875,0.7978515625,0.00357421875,6.0546875e-4,0.1884765625,0.002177734375,0.001439453125,0.06921158009208739,0.01666666666666666
0.004216796875,1.7109375,0.0390625,2.173828125,2.388671875e-4,0.865234375,33.98111979166667,14.210286458333332,3.2138671875,0.009595703125,0.041482421875,0.7353515625,0.00482421875,0.00435546875,9.765625e-4,0.007802734375,0.007064453125,0.10992082945303992,0.01666666666666666
0.008716796875,3.7109375,-1.9609375,0.673828125,6.888671875e-4,0.965234375,21.814453125,26.376953125,1.4638671875,0.005095703125,0.016982421875,0.9853515625,0.00982421875,0.00935546875,0.2509765625,0.003302734375,0.002564453125,0.13019397744210437,0.01666666666666666
0.006466796875,0.7109375,1.0390625,1.423828125,9.138671875e-4,0.8152343750000001,15.731119791666666,20.293619791666664,2.3388671875,0.007345703125,0.004732421875,0.6103515625,0.00732421875,0.00185546875,0.3759765625,0.001052734375,0.009314453125,0.07000276438193397,0.01666666666666666
0.001966796875,2.7109375,-0.9609375,2.923828125,4.638671875e-4,0.915234375,27.897786458333336,32.460286458333336,0.5888671875,0.002845703125,0.029232421875,0.8603515625,0.00232421875,0.00685546875,0.1259765625,0.005552734375,0.004814453125,0.12435197927989067,0.01666666666666666
0.001685546875,0.5859375,-0.0859375,1.705078125,2.107421875e-4,0.971484375,21.054036458333336,27.137369791666668,0.9169921875,0.003689453125,0.024638671875,0.5322265625,0.00513671875,0.00216796875,0.0478515625,0.003583984375,0.003970703125,0.12128417792264373,0.01666666666666666
0.006185546875,2.5859375,1.9140625,0.205078125,6.607421875e-4,0.8714843750000001,33.220703125,14.970703125,2.6669921875,0.008189453125,0.049138671875,0.7822265625,1.3671875e-4,0.00716796875,0.2978515625,0.008083984375,0.008470703125,0.14110090655740354,0.01666666666666666
0.008435546875,1.5859375,-1.0859375,0.955078125,8.857421875e-4,0.921484375,27.137369791666668,33.220703125,1.7919921875,0.001439453125,0.036888671875,0.6572265625,0.00263671875,0.00466796875,0.4228515625,0.005833984375,0.001720703125,0.06364409414818512,0.01666666666666666
0.003935546875,3.5859375,0.9140625,2.455078125,4.357421875e-4,0.821484375,14.970703125,21.054036458333336,3.5419921875,0.005939453125,0.012388671875,0.9072265625,0.00763671875,0.00966796875,0.1728515625,0.001333984375,0.006220703125,0.14780352679081263,0.01666666666666666
0.005060546875,1.0859375,-0.5859375,0.580078125,9.982421875e-4,0.8464843750000001,24.095703125,18.012369791666668,1.3544921875,0.002564453125,0.043013671875,0.5947265625,0.00888671875,0.00591796875,0.1103515625,0.009208984375,0.002845703125,0.051235996733885264,0.01666666666666666
0.009560546875,3.0859375,1.4140625,2.080078125,5.482421875e-4,0.946484375,36.26236979166667,30.179036458333336,3.1044921875,0.007064453125,0.018513671875,0.8447265625,0.00388671875,9.1796875e-4,0.3603515625,0.004708984375,0.007345703125,0.07567131435498596,0.01666666666666666
0.007310546875,0.0859375,-1.5859375,2.830078125,3.232421875e-4,0.896484375,30.179036458333336,24.095703125,2.2294921875,0.004814453125,0.006263671875,0.7197265625,0.00138671875,0.00841796875,0.4853515625,0.002458984375,0.005095703125,0.11831329134292902,0.01666666666666666
0.002810546875,2.0859375,0.4140625,1.330078125,7.732421875000001e-4,0.996484375,18.012369791666668,36.26236979166667,3.9794921875,0.009314453125,0.030763671875,0.9697265625,0.00638671875,0.00341796875,0.2353515625,0.006958984375,0.009595703125,0.08997836455237121,0.01666666666666666
0.002248046875,1.8359375,1.1640625,2.267578125,6.044921875e-4,0.983984375,19.533203125,22.574869791666668,1.1357421875,0.009876953125,0.033826171875,0.7509765625,0.00201171875,2.9296875e-4,0.3291015625,0.005271484375,0.003408203125,0.1774155727005564,0.01666666666666666
0.006748046875,3.8359375,-0.8359375,0.767578125,1.544921875e-4,0.883984375,31.69986979166667,34.741536458333336,2.8857421875,0.005376953125,0.009326171875,0.5009765625,0.00701171875,0.00529296875,0.0791015625,0.009771484375,0.007908203125,0.1297522387816571,0.01666666666666666
0.008998046875,0.8359375,0.1640625,0.017578125,3.794921875e-4,0.933984375,25.616536458333336,16.491536458333332,2.0107421875,0.007626953125,0.021576171875,0.8759765625,0.00951171875,0.00279296875,0.2041015625,0.007521484375,0.001158203125,0.12934725710656497,0.01666666666666666
0.004498046875,2.8359375,-1.8359375,1.517578125,8.294921875e-4,0.833984375,13.449869791666666,28.658203125,3.7607421875,0.003126953125,0.046076171875,0.6259765625,0.00451171875,0.00779296875,0.4541015625,0.003021484375,0.005658203125,0.08081404068507254,0.01666666666666666
0.003373046875,0.3359375,1.6640625,1.142578125,4.919921875e-4,0.8089843750000001,22.574869791666668,31.69986979166667,0.6982421875,0.006501953125,0.003201171875,0.8134765625,0.00326171875,0.00654296875,0.2666015625,0.008646484375,0.002283203125,0.12149741930188612,0.01666666666666666
0.007873046875,2.3359375,-0.3359375,2.642578125,9.419921875e-4,0.908984375,34.741536458333336,19.533203125,2.4482421875,0.002001953125,0.027701171875,0.5634765625,0.00826171875,0.00154296875,0.0166015625,0.004146484375,0.006783203125,0.12351706104818733,0.01666666666666666
0.005623046875,1.3359375,0.6640625,1.892578125,7.169921875000001e-4,0.858984375,28.658203125,25.616536458333336,1.5732421875,0.008751953125,0.039951171875,0.9384765625,0.00576171875,0.00904296875,0.1416015625,0.001896484375,0.004533203125,0.18994213378755376,0.01666666666666666
0.001123046875,3.3359375,-1.3359375,0.392578125,2.669921875e-4,0.958984375,16.491536458333332,13.449869791666666,3.3232421875,0.004251953125,0.015451171875,0.6884765625,7.6171875e-4,0.00404296875,0.3916015625,0.006396484375,0.009033203125,0.10682435908820481,0.01666666666666666
0.001087890625,0.6640625,0.8984375,1.294921875,6.712890625e-4,0.914453125,24.380859375,15.826171875,3.2275390625,0.002669921875,0.009134765625,0.7255859375,0.00447265625,0.00634765625,0.3388671875,0.004603515625,0.009771484375,0.08583842254010962,0.01666666666666666
0.005587890625,2.6640625,-1.1015625,2.794921875,2.212890625e-4,0.814453125,12.214192708333332,27.992838541666668,1.4775390625,0.007169921875,0.033634765625,0.9755859375,0.00947265625,0.00134765625,0.0888671875,0.009103515625,0.005271484375,0.11728683509863914,0.01666666666666666
0.007837890625,1.6640625,1.8984375,2.044921875,4.462890625e-4,0.964453125,18.297526041666668,21.909505208333336,2.3525390625,0.004919921875,0.045884765625,0.6005859375,0.00697265625,0.00884765625,0.2138671875,0.006853515625,0.007521484375,0.10052845753962175,0.01666666666666666
0.003337890625,3.6640625,-0.1015625,0.544921875,8.962890625000001e-4,0.864453125,30.464192708333336,34.076171875,0.6025390625,0.009419921875,0.021384765625,0.8505859375,0.00197265625,0.00384765625,0.4638671875,0.002353515625,0.003021484375,0.15975402083713564,0.01666666666666666
0.004462890625,1.1640625,0.3984375,2.419921875,3.337890625e-4,0.8894531250000001,27.422526041666668,24.951171875,3.6650390625,0.003794921875,0.027509765625,0.6630859375,7.2265625e-4,9.765625e-5,0.2763671875,0.007978515625,0.006396484375,0.17301782381255182,0.01666666666666666
0.008962890625,3.1640625,-1.6015625,0.919921875,7.837890625e-4,0.989453125,15.255859375,12.784505208333332,1.9150390625,0.008294921875,0.003009765625,0.9130859375,0.00572265625,0.00509765625,0.0263671875,0.003478515625,0.001896484375,0.1070379150682129,0.01666666666666666
0.006712890625,0.1640625,1.3984375,0.169921875,5.587890625e-4,0.839453125,21.339192708333336,31.034505208333336,2.7900390625,0.001544921875,0.015259765625,0.5380859375,0.00822265625,0.00259765625,0.1513671875,0.001228515625,0.008646484375,0.18348205209476875,0.01666666666666666
0.002212890625,2.1640625,-0.6015625,1.669921875,1.087890625e-4,0.939453125,33.505859375,18.867838541666668,1.0400390625,0.006044921875,0.039759765625,0.7880859375,0.00322265625,0.00759765625,0.4013671875,0.005728515625,0.004146484375,0.09744071643799544,0.01666666666666666
0.002775390625,1.9140625,-1.8515625,0.732421875,2.775390625e-4,0.926953125,25.901692708333336,32.55533854166667,3.8837890625,0.006607421875,0.048947265625,0.9443359375,0.00759765625,0.00572265625,0.0576171875,0.004041015625,0.009208984375,0.08251118437619881,0.01666666666666666
0.007275390625,3.9140625,0.1484375,2.232421875,7.275390625e-4,0.8269531250000001,13.735026041666666,20.388671875,2.1337890625,0.002107421875,0.024447265625,0.6943359375,0.00259765625,7.2265625e-4,0.3076171875,0.008541015625,0.004708984375,0.131449849170167,0.01666666666666666
0.009525390625,0.9140625,-0.8515625,2.982421875,9.525390625e-4,0.976953125,19.818359375,26.472005208333336,3.0087890625,0.008857421875,0.012197265625,0.8193359375,9.765625e-5,0.00822265625,0.4326171875,0.006291015625,0.006958984375,0.07714516068808736,0.01666666666666666
0.005025390625,2.9140625,1.1484375,1.482421875,5.025390625000001e-4,0.876953125,31.98502604166667,14.305338541666666,1.2587890625,0.004357421875,0.036697265625,0.5693359375,0.00509765625,0.00322265625,0.1826171875,0.001791015625,0.002458984375,0.07320131993619726,0.01666666666666666
0.003900390625,0.4140625,-1.3515625,1.857421875,8.400390625000001e-4,0.8519531250000001,28.943359375,23.430338541666668,3.4462890625,0.009982421875,0.018322265625,0.8818359375,0.00634765625,0.00197265625,0.1201171875,0.009666015625,0.005833984375,0.08174809311749415,0.01666666666666666
0.008400390625,2.4140625,0.6484375,0.357421875,3.900390625e-4,0.951953125,16.776692708333332,35.597005208333336,1.6962890625,0.005482421875,0.042822265625,0.6318359375,0.00134765625,0.00697265625,0.3701171875,0.005166015625,0.001333984375,0.07041725983144716,0.01666666666666666
0.006150390625,1.4140625,-0.3515625,1.107421875,1.6503906249999998e-4,0.801953125,22.860026041666668,17.347005208333332,2.5712890625,0.007732421875,0.030572265625,0.7568359375,0.00384765625,0.00447265625,0.4951171875,0.002916015625,0.008083984375,0.14307498127454893,0.01666666666666666
0.001650390625,3.4140625,1.6484375,2.607421875,6.150390625e-4,0.901953125,35.026692708333336,29.513671875,0.8212890625,0.003232421875,0.006072265625,0.5068359375,0.00884765625,0.00947265625,0.2451171875,0.007416015625,0.003583984375,0.19801317284582187,0.01666666666666666
0.001931640625,1.2890625,1.2734375,2.138671875,9.244140625e-4,0.958203125,12.974609375,36.357421875,0.7119140625,0.003513671875,0.047416015625,0.8349609375,0.00353515625,0.00416015625,0.0732421875,0.005447265625,0.004990234375,0.12196916975080968,0.01666666666666666
0.006431640625,3.2890625,-0.7265625,0.638671875,4.744140625e-4,0.8582031250000001,25.141276041666668,24.190755208333336,2.4619140625,0.008013671875,0.022916015625,0.5849609375,0.00853515625,0.00916015625,0.3232421875,0.009947265625,0.009490234375,0.06230184020241723,0.01666666666666666
0.008681640625,0.2890625,0.2734375,1.388671875,2.494140625e-4,0.908203125,31.224609375,30.274088541666664,1.5869140625,0.001263671875,0.010666015625,0.9599609375,0.00603515625,0.00166015625,0.4482421875,0.007697265625,0.002740234375,0.07530279703205452,0.01666666666666666
0.004181640625,2.2890625,-1.7265625,2.888671875,6.994140625000001e-4,0.808203125,19.057942708333332,18.107421875,3.3369140625,0.005763671875,0.035166015625,0.7099609375,0.00103515625,0.00666015625,0.1982421875,0.003197265625,0.007240234375,0.14220419132616374,0.01666666666666666
0.005306640625,0.7890625,1.7734375,0.263671875,1.369140625e-4,0.833203125,16.016276041666668,21.149088541666664,1.1494140625,0.002388671875,0.016791015625,0.7724609375,0.00228515625,0.00791015625,0.0107421875,0.008822265625,0.001615234375,0.1786455630674027,0.01666666666666666
0.009806640625,2.7890625,-0.2265625,1.763671875,5.869140625e-4,0.933203125,28.182942708333336,33.315755208333336,2.8994140625,0.006888671875,0.041291015625,0.5224609375,0.00728515625,0.00291015625,0.2607421875,0.004322265625,0.006115234375,0.08124591957312077,0.01666666666666666
0.007556640625,1.7890625,0.7734375,2.513671875,8.119140625e-4,0.883203125,34.26627604166667,15.065755208333332,2.0244140625,0.004638671875,0.029041015625,0.8974609375,0.00978515625,0.00541015625,0.3857421875,0.002072265625,0.003865234375,0.16462921641068534,0.01666666666666666
0.003056640625,3.7890625,-1.2265625,1.013671875,3.619140625e-4,0.983203125,22.099609375,27.232421875,3.7744140625,0.009138671875,0.004541015625,0.6474609375,0.00478515625,4.1015625e-4,0.1357421875,0.006572265625,0.008365234375,0.18289867959683764,0.01666666666666666
0.002494140625,0.0390625,-0.4765625,2.701171875,5.306640625e-4,0.995703125,14.495442708333332,13.544921875,1.3681640625,0.009701171875,0.007603515625,0.6162109375,0.00916015625,0.00353515625,0.2919921875,0.003759765625,0.004427734375,0.12922870779875667,0.01666666666666666
0.006994140625,2.0390625,1.5234375,1.201171875,9.806640625e-4,0.895703125,26.662109375,25.711588541666668,3.1181640625,0.005201171875,0.032103515625,0.8662109375,0.00416015625,0.00853515625,0.0419921875,0.008259765625,0.008927734375,0.05678661441197619,0.01666666666666666
0.009244140625,1.0390625,-1.4765625,0.451171875,7.556640625e-4,0.945703125,32.745442708333336,19.628255208333332,2.2431640625,0.007451171875,0.044353515625,0.7412109375,0.00166015625,0.00103515625,0.1669921875,0.006009765625,0.002177734375,0.08868887290591375,0.01666666666666666
0.004744140625,3.0390625,0.5234375,1.951171875,3.056640625e-4,0.845703125,20.578776041666664,31.794921875,3.9931640625,0.002951171875,0.019853515625,0.9912109375,0.00666015625,0.00603515625,0.4169921875,0.001509765625,0.006677734375,0.11335093309171498,0.01666666666666666
0.003619140625,1.5390625,-0.9765625,0.826171875,6.431640625000001e-4,0.8207031250000001,17.537109375,28.753255208333336,0.9306640625,0.006326171875,0.025978515625,0.5537109375,0.00541015625,0.00978515625,0.3544921875,0.009384765625,0.001052734375,0.18972493733745072,0.01666666666666666
0.008119140625,3.5390625,1.0234375,2.326171875,1.931640625e-4,0.920703125,29.703776041666664,16.586588541666664,2.6806640625,0.001826171875,0.001478515625,0.8037109375,4.1015625e-4,0.00478515625,0.1044921875,0.004884765625,0.005552734375,0.1329194249236025,0.01666666666666666
0.005869140625,0.5390625,-1.9765625,1.576171875,4.181640625e-4,0.870703125,35.787109375,34.83658854166667,1.8056640625,0.008576171875,0.013728515625,0.6787109375,0.00291015625,0.00728515625,0.2294921875,0.002634765625,0.003302734375,0.1819024335127324,0.01666666666666666
0.001369140625,2.5390625,0.0234375,0.076171875,8.681640625e-4,0.970703125,23.620442708333336,22.669921875,3.5556640625,0.004076171875,0.038228515625,0.9287109375,0.00791015625,0.00228515625,0.4794921875,0.007134765625,0.007802734375,0.1653812476084568,0.01666666666666666
0.001509765625,1.7265625,-1.2890625,2.841796875,1.791015625e-4,0.8425781250000001,30.84440104166667,25.331380208333336,1.6416015625,0.001966796875,0.003775390625,0.5927734375,0.00369140625,0.00744140625,0.4560546875,0.007556640625,0.009349609375,0.11217502859653906,0.01666666666666666
0.006009765625,3.7265625,0.7109375,1.341796875,6.291015625e-4,0.942578125,18.677734375,13.164713541666666,3.3916015625,0.006466796875,0.028275390625,0.8427734375,0.00869140625,0.00244140625,0.2060546875,0.003056640625,0.004849609375,0.06634042209479958,0.01666666666666666
0.008259765625,0.7265625,-0.2890625,0.591796875,8.541015625e-4,0.892578125,12.594401041666666,31.41471354166667,0.7666015625,0.004216796875,0.040525390625,0.7177734375,0.00619140625,0.00994140625,0.0810546875,0.005306640625,0.007099609375,0.08908110794145616,0.01666666666666666
0.003759765625,2.7265625,1.7109375,2.091796875,4.041015625e-4,0.992578125,24.761067708333336,19.248046875,2.5166015625,0.008716796875,0.016025390625,0.9677734375,0.00119140625,0.00494140625,0.3310546875,0.009806640625,0.002599609375,0.16540079888654874,0.01666666666666666
0.004884765625,0.2265625,-1.7890625,0.966796875,9.666015625e-4,0.967578125,33.886067708333336,16.206380208333332,2.0791015625,0.005341796875,0.034400390625,0.5302734375,0.00244140625,0.00119140625,0.3935546875,0.001931640625,0.005974609375,0.1143751004477963,0.01666666666666666
0.009384765625,2.2265625,0.2109375,2.466796875,5.166015625e-4,0.8675781250000001,21.719401041666668,28.373046875,3.8291015625,0.009841796875,0.009900390625,0.7802734375,0.00744140625,0.00619140625,0.1435546875,0.006431640625,0.001474609375,0.11352848624810577,0.01666666666666666
0.007134765625,1.2265625,-0.7890625,1.716796875,2.916015625e-4,0.917578125,15.636067708333332,22.289713541666668,1.2041015625,0.003091796875,0.022150390625,0.6552734375,0.00994140625,0.00369140625,0.0185546875,0.008681640625,0.008224609375,0.08551302794367076,0.01666666666666666
0.002634765625,3.2265625,1.2109375,0.216796875,7.416015625000001e-4,0.817578125,27.802734375,34.456380208333336,2.9541015625,0.007591796875,0.046650390625,0.9052734375,0.00494140625,0.00869140625,0.2685546875,0.004181640625,0.003724609375,0.060350832378026104,0.01666666666666666
0.003197265625,0.9765625,0.4609375,1.904296875,5.728515625e-4,0.8050781250000001,32.365234375,23.810546875,1.8603515625,0.007029296875,0.043587890625,0.8740234375,0.00931640625,0.00556640625,0.1748046875,0.005869140625,0.009912109375,0.16986673637293281,0.01666666666666666
0.007697265625,2.9765625,-1.5390625,0.404296875,1.228515625e-4,0.905078125,20.198567708333336,35.97721354166667,3.6103515625,0.002529296875,0.019087890625,0.6240234375,0.00431640625,5.6640625e-4,0.4248046875,0.001369140625,0.005412109375,0.07968395781936125,0.01666666666666666
0.009947265625,1.9765625,1.4609375,1.154296875,3.4785156249999996e-4,0.855078125,14.115234375,17.727213541666668,0.9853515625,0.009279296875,0.006837890625,0.9990234375,0.00181640625,0.00806640625,0.2998046875,0.003619140625,0.007662109375,0.16031907947035506,0.01666666666666666
0.005447265625,3.9765625,-0.5390625,2.654296875,7.978515625000001e-4,0.955078125,26.281901041666668,29.893880208333336,2.7353515625,0.004779296875,0.031337890625,0.7490234375,0.00681640625,0.00306640625,0.0498046875,0.008119140625,0.003162109375,0.05309708814602346,0.01666666666666666
0.004322265625,1.4765625,0.9609375,0.029296875,4.603515625e-4,0.980078125,35.40690104166667,32.935546875,1.4228515625,0.008154296875,0.025212890625,0.8115234375,0.00556640625,0.00181640625,0.2373046875,0.002494140625,0.006537109375,0.06814736519008875,0.01666666666666666
0.008822265625,3.4765625,-1.0390625,1.529296875,9.103515625e-4,0.880078125,23.240234375,20.768880208333336,3.1728515625,0.003654296875,0.049712890625,0.5615234375,5.6640625e-4,0.00681640625,0.4873046875,0.006994140625,0.002037109375,0.13413261317182334,0.01666666666666666
0.006572265625,0.4765625,1.9609375,2.279296875,6.853515625e-4,0.930078125,17.156901041666668,26.852213541666668,0.5478515625,0.005904296875,0.037462890625,0.9365234375,0.00306640625,0.00431640625,0.3623046875,0.009244140625,0.008787109375,0.19608431381639096,0.01666666666666666
0.002072265625,2.4765625,-0.0390625,0.779296875,2.353515625e-4,0.830078125,29.323567708333336,14.685546875,2.2978515625,0.001404296875,0.012962890625,0.6865234375,0.00806640625,0.00931640625,0.1123046875,0.004744140625,0.004287109375,0.09829068727558479,0.01666666666666666
0.001791015625,0.3515625,-0.9140625,0.498046875,4.322265625e-4,0.886328125,19.438151041666668,20.008463541666668,2.6259765625,0.005060546875,0.042056640625,0.9833984375,0.00462890625,0.00462890625,0.1904296875,0.006712890625,0.004568359375,0.059513281844556336,0.01666666666666666
0.006291015625,2.3515625,1.0859375,1.998046875,8.822265625e-4,0.986328125,31.604817708333336,32.175130208333336,0.8759765625,0.009560546875,0.017556640625,0.7333984375,0.00962890625,0.00962890625,0.4404296875,0.002212890625,0.009068359375,0.13028493862366305,0.01666666666666666
0.008541015625,1.3515625,-1.9140625,2.748046875,6.572265625e-4,0.8363281250000001,25.521484375,13.925130208333332,3.5009765625,0.002810546875,0.005306640625,0.8583984375,0.00712890625,0.00212890625,0.3154296875,0.004462890625,0.002318359375,0.09153050757013262,0.01666666666666666
0.004041015625,3.3515625,0.0859375,1.248046875,2.072265625e-4,0.936328125,13.354817708333332,26.091796875,1.7509765625,0.007310546875,0.029806640625,0.6083984375,0.00212890625,0.00712890625,0.0654296875,0.008962890625,0.006818359375,0.05535612364765257,0.01666666666666666
0.005166015625,1.8515625,-0.4140625,1.623046875,7.697265625e-4,0.911328125,22.479817708333336,35.216796875,3.0634765625,0.001685546875,0.023681640625,0.9208984375,8.7890625e-4,0.00837890625,0.1279296875,0.001087890625,0.001193359375,0.12048153466312216,0.01666666666666666
0.009666015625,3.8515625,1.5859375,0.123046875,3.197265625e-4,0.8113281250000001,34.646484375,23.050130208333336,1.3134765625,0.006185546875,0.048181640625,0.6708984375,0.00587890625,0.00337890625,0.3779296875,0.005587890625,0.005693359375,0.1680990270455368,0.01666666666666666
0.007416015625,0.8515625,-1.4140625,0.873046875,5.447265625e-4,0.961328125,28.563151041666664,29.133463541666664,3.9384765625,0.003935546875,0.035931640625,0.7958984375,0.00837890625,0.00587890625,0.2529296875,0.007837890625,0.003443359375,0.09168978293891997,0.01666666666666666
0.002916015625,2.8515625,0.5859375,2.373046875,9.947265625e-4,0.861328125,16.396484375,16.966796875,2.1884765625,0.008435546875,0.011431640625,0.5458984375,0.00337890625,8.7890625e-4,0.0029296875,0.003337890625,0.007943359375,0.18026620488381018,0.01666666666666666
0.002353515625,1.1015625,1.8359375,1.435546875,8.259765625e-4,0.8738281250000001,20.958984375,27.612630208333336,2.8447265625,0.007873046875,0.002244140625,0.7021484375,0.00775390625,0.00275390625,0.4091796875,0.006150390625,0.005130859375,0.14999607116915287,0.01666666666666666
0.006853515625,3.1015625,-0.1640625,2.935546875,3.759765625e-4,0.973828125,33.12565104166667,15.445963541666666,1.0947265625,0.003373046875,0.026744140625,0.9521484375,0.00275390625,0.00775390625,0.1591796875,0.001650390625,0.009630859375,0.11934004273498432,0.01666666666666666
0.009103515625,0.1015625,0.8359375,2.185546875,1.509765625e-4,0.823828125,27.042317708333336,33.69596354166667,3.7197265625,0.005623046875,0.038994140625,0.5771484375,2.5390625e-4,2.5390625e-4,0.0341796875,0.003900390625,0.002880859375,0.09629139982862399,0.01666666666666666
0.004603515625,2.1015625,-1.1640625,0.685546875,6.009765625000001e-4,0.923828125,14.875651041666666,21.529296875,1.9697265625,0.001123046875,0.014494140625,0.8271484375,0.00525390625,0.00525390625,0.2841796875,0.008400390625,0.007380859375,0.06174332986120135,0.01666666666666666
0.003478515625,0.6015625,1.3359375,2.560546875,2.634765625e-4,0.948828125,24.000651041666668,12.404296875,2.4072265625,0.006748046875,0.032869140625,0.6396484375,0.00650390625,0.00900390625,0.4716796875,0.002775390625,0.001755859375,0.1435120720998384,0.01666666666666666
0.007978515625,2.6015625,-0.6640625,1.060546875,7.134765625e-4,0.848828125,36.167317708333336,24.570963541666668,0.6572265625,0.002248046875,0.008369140625,0.8896484375,0.00150390625,0.00400390625,0.2216796875,0.007275390625,0.006255859375,0.08951036790385844,0.01666666666666666
0.005728515625,1.6015625,0.3359375,0.310546875,9.384765625e-4,0.998828125,30.083984375,18.487630208333332,3.2822265625,0.008998046875,0.020619140625,0.5146484375,0.00400390625,0.00650390625,0.0966796875,0.009525390625,0.004005859375,0.15628336747176946,0.01666666666666666
0.001228515625,3.6015625,-1.6640625,1.810546875,4.884765625e-4,0.898828125,17.917317708333332,30.654296875,1.5322265625,0.004498046875,0.045119140625,0.7646484375,0.00900390625,0.00150390625,0.3466796875,0.005025390625,0.008505859375,0.09932706479448826,0.01666666666666666
0.001158203125,1.1953125,-0.1328125,0.333984375,6.220703125e-4,0.8597656250000001,34.076171875,26.281901041666668,3.9111328125,0.005552734375,0.036314453125,0.9560546875,0.00142578125,0.00126953125,0.4912109375,0.008470703125,0.001966796875,0.0968030813499354,0.01666666666666666
0.005658203125,3.1953125,1.8671875,1.833984375,1.7207031250000002e-4,0.959765625,21.909505208333336,14.115234375,2.1611328125,0.001052734375,0.01181445312499999,0.7060546875,0.00642578125,0.00626953125,0.2412109375,0.003970703125,0.006466796875,0.10061715026386084,0.01666666666666666
0.007908203125,0.1953125,-1.1328125,2.583984375,3.970703125e-4,0.809765625,15.826171875,32.365234375,3.0361328125,0.007802734375,0.024064453125,0.8310546875,0.00892578125,0.00376953125,0.1162109375,0.001720703125,0.004216796875,0.06194629059173167,0.01666666666666666
0.003408203125,2.1953125,0.8671875,1.083984375,8.470703125000001e-4,0.909765625,27.992838541666668,20.198567708333336,1.2861328125,0.003302734375,0.048564453125,0.5810546875,0.00392578125,0.00876953125,0.3662109375,0.006220703125,0.008716796875,0.10524765894515441,0.01666666666666666
0.004533203125,0.6953125,-0.6328125,2.208984375,5.095703125e-4,0.934765625,31.034505208333336,17.156901041666668,3.4736328125,0.008927734375,0.005689453125,0.8935546875,0.00267578125,0.00501953125,0.4287109375,0.005095703125,0.005341796875,0.11741156239295379,0.01666666666666666
0.009033203125,2.6953125,1.3671875,0.708984375,9.595703125e-4,0.8347656250000001,18.867838541666668,29.323567708333336,1.7236328125,0.004427734375,0.030189453125,0.6435546875,0.00767578125,1.953125e-5,0.1787109375,0.009595703125,0.009841796875,0.10445894916774706,0.01666666666666666
0.006783203125,1.6953125,-1.6328125,1.458984375,7.345703125e-4,0.984765625,12.784505208333332,23.240234375,2.5986328125,0.006677734375,0.042439453125,0.7685546875,0.00517578125,0.00751953125,0.0537109375,0.007345703125,0.003091796875,0.10107118168380112,0.01666666666666666
0.002283203125,3.6953125,0.3671875,2.958984375,2.845703125e-4,0.884765625,24.951171875,35.40690104166667,0.8486328125,0.002177734375,0.017939453125,0.5185546875,1.7578125e-4,0.00251953125,0.3037109375,0.002845703125,0.007591796875,0.10652902140282096,0.01666666666666666
0.002845703125,0.4453125,1.1171875,0.896484375,1.158203125e-4,0.8972656250000001,35.597005208333336,21.719401041666668,3.2548828125,0.002740234375,0.021001953125,0.7373046875,0.00580078125,6.4453125e-4,0.1474609375,0.009033203125,0.001404296875,0.13616243432043124,0.01666666666666666
